channel,freq_hz,n_day,n_night,t_stat,p_value,power
11,48.0,17,14,0.6539947373466976,0.5183051759933788,0.09434856332267992
11,17.0,17,14,0.6561516003834023,0.5183230136171291,0.09112566407775133
57,44.0,17,14,0.6529029910662711,0.5191810767911154,0.09685070874655403
12,2.0,17,14,-0.6606211741702811,0.5199938250746377,0.10836627354713514
45,27.0,17,14,-0.6536598470620523,0.5201302101584189,0.10072175274927835
19,68.0,17,14,0.6523289799092221,0.5207543755811935,0.09062056481641662
13,2.0,17,14,-0.6582162765420206,0.5214914706392573,0.10793362790226269
19,15.0,17,14,0.6506896931585779,0.5216318434861115,0.09063716603806767
18,69.0,17,14,-0.6518218753169714,0.5218240737810893,0.10140624885178302
18,13.0,17,14,0.6486893560258664,0.5221216091036973,0.09181841830158179
19,6.0,17,14,-0.6568106324452644,0.5223928213766518,0.10771437334876202
49,7.0,17,14,-0.656508706044358,0.5227298363795445,0.10785606454946682
15,26.0,17,14,0.6479915388666361,0.5227322959559162,0.09759538648637751
21,75.0,17,14,0.6486386552158702,0.523060969526535,0.0994338174234361
45,23.0,17,14,-0.6473361914385568,0.5230698145590982,0.09726866873771248
53,2.0,17,14,-0.654310425781378,0.5232704833193043,0.10635503511191899
3,66.0,17,14,0.646259662792306,0.523280870279249,0.09289688536795307
45,76.0,17,14,0.6454079224443552,0.5237497078328366,0.09433271582575269
22,15.0,17,14,0.643963734782165,0.5252936009944881,0.09083601888089407
45,1.0,17,14,-0.6520193020306436,0.5252967720905365,0.10674077037749534
30,37.0,17,14,0.6430757275335933,0.5253388390263599,0.09488585162085074
6,2.0,17,14,-0.6513794514738738,0.5255544293059566,0.10643862989420573
23,3.0,17,14,-0.6513568612757527,0.5256930140434831,0.10659885603560101
30,46.0,17,14,0.642269693435884,0.5261644486485975,0.09608962854635435
45,79.0,17,14,0.6407595551368468,0.5267246639313012,0.09371200127099474
51,77.0,17,14,0.6423468662646086,0.5267255252532911,0.08990222420809396
11,16.0,17,14,0.641534027870141,0.5269549669559681,0.09030292584148969
27,67.0,17,14,-0.6424378030974058,0.5270871892526418,0.09863792646533492
56,73.0,17,14,0.6401268574942295,0.5271160853515227,0.09323530769403192
57,15.0,17,14,0.6445868962881525,0.5271173078537026,0.08811282831528937
11,18.0,17,14,0.642890688741263,0.5272908140283538,0.08878273648776322
27,46.0,17,14,0.6397228121767276,0.5274475544714305,0.09210674478933031
45,77.0,17,14,0.639500443279599,0.5275311815416382,0.09353023864701673
27,2.0,17,14,-0.647969416516068,0.5278423273056191,0.10603328710314547
6,7.0,17,14,0.6405086669712612,0.5280265915264193,0.09773855797577725
31,17.0,17,14,0.6390171477836837,0.5281028986946812,0.09110738340015592
45,78.0,17,14,0.6383793969750907,0.5282508459960027,0.0933854205813022
51,25.0,17,14,0.642349039635199,0.5282712061010444,0.08808083146760444
38,18.0,17,14,0.640616186192447,0.528420215876789,0.0888704391020865
24,11.0,17,14,-0.646178562615143,0.5286213638244344,0.10526336632602955
0,24.0,17,14,0.6384225878175862,0.5287680713678788,0.09027064590301515
57,56.0,17,14,0.6384982131055282,0.5289783483265229,0.09666619843511536
29,3.0,17,14,0.6410864092358469,0.5291637585104993,0.08784694207108006
0,26.0,17,14,0.6367576392098178,0.529388670183172,0.09147963421705164
61,3.0,17,14,-0.6455087012964457,0.5294332349226385,0.10565890357541337
46,11.0,17,14,0.6364912376020655,0.5294654395237999,0.0921817961273828
7,19.0,17,14,0.6380326287247107,0.5295062578143294,0.08932101665932914
44,25.0,17,14,0.6360520878993957,0.5298922663176442,0.09417575984050701
0,25.0,17,14,0.6360851817575296,0.5299731716437894,0.09075913414877962
39,2.0,17,14,-0.6423863151190992,0.5307928291304472,0.10431677279830155
19,32.0,17,14,0.637775197158566,0.5309186601665767,0.08777909158051615
4,29.0,17,14,0.6351309567320004,0.530969742422418,0.08965586346663836
11,49.0,17,14,0.6340871866433543,0.5310283011140324,0.09165681098382011
59,15.0,17,14,-0.6400871061885305,0.5310836988637506,0.1023329530389991
44,1.0,17,14,-0.6428075876609383,0.5311015977824387,0.105144463619318
22,47.0,17,14,0.6335278265676547,0.5313771127048095,0.09170242320569838
40,1.0,17,14,-0.6393069028919671,0.5316284489909477,0.10227359817574277
2,4.0,17,14,-0.6400895796856206,0.5316736770762405,0.10315573238749849
11,43.0,17,14,0.6316271371372635,0.5326334032997853,0.09114687842093698
13,35.0,17,14,0.6315554042819883,0.5327635158410808,0.09343161717018302
51,1.0,17,14,-0.6383186262397694,0.5334217323643191,0.10369523699386698
62,23.0,17,14,0.6287479928253022,0.5345848268902956,0.0902312060247898
56,20.0,17,14,0.6302589965935489,0.5350767270540773,0.08756815893609968
0,23.0,17,14,0.6285909741766132,0.5354496944375,0.08833142215663702
52,3.0,17,14,-0.6356816631274145,0.5354864405559469,0.10375837247966883
22,22.0,17,14,0.6315302733738801,0.5355407905021838,0.08646511984026314
41,11.0,17,14,0.626769312681456,0.5357192360916048,0.09107983598856184
51,78.0,17,14,0.6280251808989956,0.5358583098130658,0.08818945034379752
59,24.0,17,14,0.6270869827185095,0.5359570823196795,0.08905871029917224
42,2.0,17,14,-0.6350803355651583,0.5360145378630805,0.10384430396556114
26,27.0,17,14,0.6261708992691956,0.5361439120836595,0.0920471751351111
7,76.0,17,14,0.6263458906812106,0.5364067594425903,0.09382227753170541
22,33.0,17,14,-0.6260660955327381,0.5364726404511895,0.09338866976177126
52,45.0,17,14,0.6266720112307497,0.5367302820921172,0.0880223243273785
41,39.0,17,14,-0.6264669703521042,0.5368625613938661,0.0952490674062586
38,63.0,17,14,0.6239608154976396,0.537599802189697,0.09195513788361051
18,26.0,17,14,-0.6239694218206092,0.537733867362364,0.09271596982331405
38,19.0,17,14,0.6256778508749495,0.5380374039080813,0.08699704261450344
22,41.0,17,14,0.6234734491636422,0.5386153325106953,0.0879314328438049
29,20.0,17,14,0.6236319686328988,0.538643633256559,0.08772654127994528
51,16.0,17,14,0.6230911148980713,0.5387124450524543,0.08817036385854647
29,2.0,17,14,0.6253633266199871,0.5392591442319732,0.08594007286840473
57,30.0,17,14,-0.6230137768120786,0.5393729676371662,0.09534320208420334
25,26.0,17,14,-0.6208866092484598,0.5396078164921856,0.08953574326627252
46,3.0,17,14,0.6206968565378338,0.5396556043233786,0.0902040257594914
23,31.0,17,14,0.6208893333119362,0.5396852838556865,0.08914524111770593
62,3.0,17,14,0.6205089288574912,0.5397779292879539,0.09017231594892569
25,34.0,17,14,0.6196311736364248,0.5404404801971863,0.08927202805089367
41,4.0,17,14,-0.6271303538148308,0.5404878677853882,0.10174499404135785
48,72.0,17,14,0.6201238910578928,0.5405178193988514,0.09319716138005571
16,3.0,17,14,0.6196542952634919,0.541161429187281,0.09401327266680148
51,79.0,17,14,0.6192749506735613,0.5414800107893973,0.08716385580710677
33,21.0,17,14,0.6182683430668446,0.5415357024674388,0.0882941992366663
51,24.0,17,14,0.61988528669515,0.5425493436506907,0.0855099768282963
18,68.0,17,14,-0.6190449610354674,0.542774688949599,0.09627878230737888
51,17.0,17,14,0.616898040863831,0.5430104034381004,0.0868914266507158
19,69.0,17,14,0.6169306793431578,0.5432423285551125,0.08651479537052935
56,26.0,17,14,0.6156883348951969,0.543320344572692,0.08767971978013181
47,10.0,17,14,0.6152492917808401,0.5433260889201337,0.09119212997990173
51,15.0,17,14,0.6144693270740772,0.5440640578001439,0.08765435805908353
41,46.0,17,14,-0.6157872703995608,0.5443351639833405,0.09482800541349827
7,13.0,17,14,0.6131575901551314,0.5445873434495432,0.09022806810947652
48,6.0,17,14,0.6171872157115597,0.5446151960442431,0.09701144116395667
11,50.0,17,14,0.6127580110038515,0.5448443679017294,0.08885744648931197
37,3.0,17,14,-0.6204890901891098,0.5448619387632794,0.10080397556098879
45,40.0,17,14,0.6126610138559068,0.5448754253143487,0.08943912770328712
29,1.0,17,14,0.6165119422833373,0.5450003265737267,0.08487833223436547
21,76.0,17,14,0.6142352444489773,0.545267245320912,0.09445875035107348
47,9.0,17,14,0.6128686424755353,0.5453558400768499,0.0925152894572209
52,7.0,17,14,0.6112331370711734,0.5463455288737986,0.09208032471169895
45,28.0,17,14,-0.612670994733591,0.5465232171949652,0.09466807406387757
45,9.0,17,14,0.6106411491688819,0.5466058723733115,0.09162882957112259
47,11.0,17,14,0.6097550147106808,0.5467746796055978,0.08893090327777164
21,2.0,17,14,-0.617168477918986,0.5470711740553968,0.1003560325382539
52,77.0,17,14,-0.6085194420394111,0.5475802375970299,0.08891136162626324
29,0.0,17,14,0.6117704536297861,0.548099988435803,0.08430726739889052
47,28.0,17,14,-0.6102248020732656,0.5486115889708332,0.0951476579687005
52,76.0,17,14,-0.6067785041208092,0.5487194834996973,0.08875637544028234
57,1.0,17,14,0.6086679096888273,0.5489906073298563,0.08504878356757095
52,78.0,17,14,-0.6062075982117371,0.5490937989596434,0.08854122345057955
52,79.0,17,14,-0.605712075968429,0.5494195424993611,0.08841797108120444
3,67.0,17,14,0.6053923634434188,0.5496905143175574,0.08766586008789817
51,12.0,17,14,0.6055199679128878,0.5496946360611783,0.08722893417598747
11,19.0,17,14,0.6085058362995358,0.5497310185189671,0.08436581602557264
59,56.0,17,14,0.6071351866745417,0.5497957775232198,0.09324848632759494
11,3.0,17,14,-0.6127613125990562,0.5501259327055821,0.09990872987920628
19,79.0,17,14,0.6062436932125026,0.5502822962383132,0.08512170827015153
50,34.0,17,14,-0.6040013839275956,0.5507220077431068,0.08990183404229274
23,66.0,17,14,0.6038226766092745,0.5508285103579494,0.0869288879231483
48,1.0,17,14,-0.6116065906860042,0.5510077549864818,0.09989072345004626
47,12.0,17,14,0.6029589765356858,0.551388651461042,0.08684584645317589
36,2.0,17,14,0.6026017832736861,0.5516657560531063,0.0866418713536948
30,72.0,17,14,-0.6088832555087659,0.5518912409291501,0.09834780141457039
30,71.0,17,14,-0.6086721079804944,0.5520116905876,0.09829332297346234
38,20.0,17,14,0.6038319676416272,0.5521836142431615,0.08443903188448894
56,2.0,17,14,-0.608643953429341,0.552243629004205,0.0985618734212313
30,70.0,17,14,-0.6078648264566684,0.5525115649161898,0.09813551840905083
48,75.0,17,14,0.6015227615554987,0.5526020044188185,0.09046723776261194
15,5.0,17,14,0.6045258231252374,0.5527537953613388,0.09496752472783261
30,73.0,17,14,-0.6072726058232372,0.552934003640047,0.09809117431161389
56,7.0,17,14,0.602070328191509,0.5530443746247096,0.0924033252447974
0,22.0,17,14,0.6019150188166126,0.5530477332532568,0.08469780315813308
30,47.0,17,14,0.6007300158136016,0.5531511619455382,0.09044377313700636
30,69.0,17,14,-0.6066831090714266,0.5532516336630899,0.09791501235390991
57,43.0,17,14,0.5999993841874935,0.553425967416521,0.08967872407564566
34,19.0,17,14,0.6013370800521785,0.5536397333223422,0.08435555897408722
29,24.0,17,14,0.5996142626461911,0.5538742344991697,0.08558993276072435
4,6.0,17,14,0.5987214458827141,0.5544918787438704,0.09023126794985428
51,14.0,17,14,0.5982748115353301,0.5545049192811956,0.08611875956080003
19,12.0,17,14,0.5975254652117152,0.5547994266542748,0.08776732822412557
30,68.0,17,14,-0.6042395245896549,0.5548046601071219,0.09748729365631682
27,37.0,17,14,0.5976798851894506,0.5550879509979373,0.08549170770722167
52,75.0,17,14,-0.5960938361205296,0.5557380994863651,0.08744049790091929
51,18.0,17,14,0.5977237136636129,0.5557897265922017,0.08421447658284081
11,15.0,17,14,0.596037419005036,0.5559768372520801,0.08584673463200748
30,74.0,17,14,-0.6024526104041883,0.556035285899608,0.09729492165047621
21,79.0,17,14,0.5975547744382265,0.5562283842798668,0.0921785308247035
55,2.0,17,14,-0.6007220404963394,0.5574197910436026,0.09734948460960624
23,27.0,17,14,0.5931051573229461,0.5578901375432352,0.08555939733679968
46,31.0,17,14,-0.594886326214354,0.5579233015063779,0.09169458951741251
30,67.0,17,14,-0.5992146587030509,0.5580259088217143,0.09663926051577357
7,4.0,17,14,-0.6003522604577376,0.5581085362785851,0.0978458896184072
21,77.0,17,14,0.594442342528294,0.5582598924478424,0.09171270428957451
51,23.0,17,14,0.5933680812883615,0.5596533617955309,0.0826158517144045
11,51.0,17,14,0.5898902080860015,0.559863467940869,0.08596648238812533
51,13.0,17,14,0.5893822108946096,0.5603040062049136,0.08528635341622454
42,35.0,17,14,0.5892282558838118,0.5603352746567021,0.08733901779983698
21,78.0,17,14,0.5897591979369509,0.5613639064328599,0.09108810166244025
30,75.0,17,14,-0.5939043643052554,0.5615505302248871,0.09588948381423532
11,42.0,17,14,0.586776672378018,0.5619431208556929,0.0854310264272627
55,6.0,17,14,0.5851671767168832,0.5630073709032883,0.08668393741475029
1,3.0,17,14,-0.5929167613260213,0.5630375602852606,0.09677154426194272
52,37.0,17,14,0.5861374964257872,0.5633902690916459,0.08291829453431909
30,66.0,17,14,-0.5907319748424389,0.5634999134825809,0.09524147302995235
47,13.0,17,14,0.583048235720334,0.5648075532655299,0.08362005187298864
17,28.0,17,14,0.5824344778182137,0.5651877692984346,0.08787270913991135
31,0.0,17,14,-0.584574363346224,0.5653861677512524,0.09134846406474648
33,27.0,17,14,0.5815709574999317,0.565400329791441,0.08626796645361061
53,3.0,17,14,-0.5881933555811277,0.5655327348183274,0.09531119833651203
38,3.0,17,14,-0.5886556437221331,0.5656126580472156,0.09584949273302448
18,67.0,17,14,-0.5837367875765002,0.5658270190143113,0.09105275341966113
19,16.0,17,14,0.5826584236059489,0.5658458106792141,0.08232451276631668
27,27.0,17,14,-0.5797458738403359,0.5667230847811655,0.08401401963787178
25,17.0,17,14,0.582945295202935,0.5670621987970884,0.08100389205253282
5,26.0,17,14,0.579227643218083,0.5670888722961909,0.08387464282651741
27,66.0,17,14,-0.5805385580363115,0.5671767890423243,0.08928481291352305
56,21.0,17,14,0.5802750153941418,0.5675609256542676,0.08189378797858753
17,19.0,17,14,0.5781816705234099,0.5685133849699816,0.08222083191764991
30,76.0,17,14,-0.5827171469536616,0.5688105541185919,0.09408016956130703
4,17.0,17,14,0.5794882755619583,0.5688116676960941,0.08107119104297661
48,33.0,17,14,0.5774552298477296,0.5689505263752123,0.08831854879463116
34,31.0,17,14,0.5766104807060087,0.5690123198657757,0.08304005150515319
22,48.0,17,14,0.5759823325734107,0.5690707375063071,0.08476997642545692
45,22.0,17,14,-0.5752680763325704,0.5698004281492447,0.08644442104255083
48,73.0,17,14,0.5753393686760366,0.5700232810739672,0.08725952778527242
38,7.0,17,14,0.5758604744153698,0.5700506904398601,0.08818639006918859
52,74.0,17,14,-0.5740490851982772,0.5703624852357383,0.08471845418896645
43,2.0,17,14,-0.5798662292078789,0.5711771999740793,0.09424496001227772
30,65.0,17,14,-0.5788132814663386,0.5712490271564876,0.09332531013006724
18,21.0,17,14,0.5750475826456879,0.5713766319004865,0.08094255996910535
19,70.0,17,14,0.5738001547269391,0.5713829660921772,0.08179225485832524
51,19.0,17,14,0.5742114471962815,0.5715434081083137,0.08126966016534876
27,28.0,17,14,-0.5723211332824603,0.5716424932701571,0.08325454261563878
38,31.0,17,14,0.5725213204872771,0.5716761208266234,0.0827258383376318
46,40.0,17,14,0.5722916734833587,0.571929867806457,0.08245079453206017
20,25.0,17,14,0.5713090174231559,0.5721942075530646,0.08440635253176265
56,74.0,17,14,0.5712314343796567,0.5722483860858325,0.08445928020687873
49,31.0,17,14,0.5717241931983414,0.5722616291233279,0.08630373280450342
57,57.0,17,14,0.572266722036649,0.572413666307128,0.08764071090118261
19,78.0,17,14,0.5720061767706914,0.5726807068360367,0.08144452640529767
48,74.0,17,14,0.5696798881261148,0.57378281104375,0.0864744060268045
47,38.0,17,14,0.568777834152229,0.5744618672751634,0.08654808046893678
27,21.0,17,14,0.5690576972482949,0.5748371777582575,0.08086895770806969
42,17.0,17,14,0.5678401274197277,0.5754477228637195,0.0809998160904579
51,22.0,17,14,0.5690764064383841,0.5755325986456248,0.08011713133569402
2,8.0,17,14,0.5678810357565762,0.5756701192956402,0.08769285155274024
42,18.0,17,14,0.5680150828261021,0.5756922690982753,0.08056492296366527
30,77.0,17,14,-0.571704617417096,0.576005546579961,0.09233505058306622
11,52.0,17,14,0.5655923109441009,0.5760496614166685,0.08302718247533097
41,40.0,17,14,-0.5666626244309122,0.5761813052954357,0.08694688205799826
41,10.0,17,14,0.5652281880744965,0.5762670879370797,0.083627119589615
11,8.0,17,14,0.5651778231221105,0.5765575457730696,0.08519028546361923
57,0.0,17,14,0.5658680576635795,0.5773143854243916,0.08012469319838982
59,57.0,17,14,0.5651904128163316,0.577533698206258,0.08744817512360457
33,22.0,17,14,0.5635091276574292,0.5775374875737547,0.08225552200340067
48,17.0,17,14,0.5651605984718117,0.5775793015990355,0.08027658287885461
38,21.0,17,14,0.5649169550231445,0.5778253427700215,0.08015626466630632
41,45.0,17,14,-0.5642688132303508,0.5782086798286893,0.08742712759225259
0,21.0,17,14,0.563985286303679,0.5782632804203529,0.08026913137723446
24,20.0,17,14,0.5607416469783686,0.5793855344859902,0.08198771932669488
30,36.0,17,14,0.5604531206780354,0.5796178837071396,0.08416102294184387
18,12.0,17,14,0.5600564363841434,0.5798344161143875,0.08196531083112096
44,16.0,17,14,0.5595333843320226,0.5804282717583862,0.08111698883047183
30,78.0,17,14,-0.5645195189104958,0.5807247200785934,0.09121471957292944
49,15.0,17,14,0.5596544437248072,0.5808199214379601,0.0802569797620746
30,64.0,17,14,-0.5642041685886044,0.5808327963523527,0.09104488355548922
30,79.0,17,14,-0.5637877561396637,0.5812035618387432,0.091097949814828
47,3.0,17,14,-0.5638230053135145,0.5819723701094088,0.09204128223236437
3,24.0,17,14,-0.5576242549946371,0.5823258008322102,0.07983618138198607
3,68.0,17,14,0.5562539889208662,0.5823462468457274,0.08181560004705671
45,29.0,17,14,-0.5579738410772375,0.5826887058223376,0.08701890148548581
23,30.0,17,14,0.5554857399278953,0.5829612923668936,0.08123646869305358
51,20.0,17,14,0.5573356104949064,0.5830076178014407,0.07923060177444455
45,39.0,17,14,0.5550066934235104,0.5831492607941265,0.08246334323559694
0,54.0,17,14,0.5553038182402108,0.5833310524174524,0.08435851276776446
11,20.0,17,14,0.5569997259086076,0.5838194959088824,0.07864414525826229
51,21.0,17,14,0.5552086356137235,0.5846195306724773,0.0788204112422061
13,25.0,17,14,0.5532372693552478,0.5846447390442129,0.08047506415483144
23,67.0,17,14,0.5528017156621229,0.5847665446801782,0.08095751408694041
18,33.0,17,14,-0.5531200338834457,0.5851919968590535,0.08500590054543843
47,8.0,17,14,0.5522885982703689,0.5862119201166835,0.08576388002825563
44,24.0,17,14,0.5507261452914431,0.5862398689081214,0.08320957651663625
53,8.0,17,14,0.551165834230407,0.5865324884488253,0.08480079627570088
22,40.0,17,14,0.5501936987903299,0.5870223248891723,0.07949091733360339
36,18.0,17,14,0.5508146556999334,0.5871399143746407,0.07881853847023655
30,29.0,17,14,-0.5522442871488863,0.5872746945239298,0.08734296509161395
14,3.0,17,14,-0.5549229631693267,0.587629126134414,0.09041301875689851
31,1.0,17,14,-0.5504105679505801,0.5878997022313792,0.08620444523684434
62,24.0,17,14,0.5479030995108681,0.5879617286169077,0.0811501168732219
19,7.0,17,14,-0.5545646096228611,0.5881047386646241,0.09063233079564481
62,30.0,17,14,0.5465966293838891,0.5888493867785123,0.08097415073767751
45,2.0,17,14,-0.5532010085543524,0.5890385805790845,0.09045865061354602
22,3.0,17,14,-0.5528005288824591,0.5891637842152708,0.09023733602882024
9,17.0,17,14,0.5456364425648051,0.5895212447567967,0.08174285919755066
38,64.0,17,14,0.5455405146826349,0.589726844926576,0.08248155573576735
28,0.0,17,14,-0.550758218153024,0.5900952121345584,0.08943753242655689
47,21.0,17,14,-0.5449324500549887,0.5901128268919451,0.08230013153301509
59,58.0,17,14,0.5459063535703815,0.590477701528304,0.084858232931683
57,42.0,17,14,0.5442488545415318,0.5907146634543197,0.08271142610208393
19,31.0,17,14,0.5465206704021437,0.5907299459165136,0.07767551923132741
7,18.0,17,14,0.5440780108620684,0.5909415570251748,0.07923836312221465
49,16.0,17,14,0.5446888948445402,0.5910802397836664,0.0784123920001192
36,27.0,17,14,0.5436014127733085,0.5913888316814502,0.07894408155083185
34,5.0,17,14,-0.5490044791626474,0.591407768999495,0.08934516249568059
30,63.0,17,14,-0.5477291290012231,0.5917512808828536,0.08856159158645227
46,12.0,17,14,0.5422909630899896,0.5918573237589847,0.07990872121759768
42,19.0,17,14,0.5434924870829698,0.5923392825702822,0.07777390113880106
49,14.0,17,14,0.5420986997505294,0.5923672694812374,0.07885867981475017
11,53.0,17,14,0.5413607886859462,0.5924192090057601,0.08023218010182158
18,4.0,17,14,-0.5478669697012261,0.5925720768707771,0.08964037134666594
52,73.0,17,14,-0.540902393491909,0.5927079902699615,0.08078397954614451
34,8.0,17,14,0.5414666606111826,0.5928203526434604,0.08296029807318892
49,8.0,17,14,-0.5475707161091012,0.5928475465969432,0.08968414320103078
18,66.0,17,14,-0.5427519805378472,0.5931926564809259,0.08537504441771265
20,11.0,17,14,-0.5438645352417735,0.5947044167865086,0.08843213685160434
26,18.0,17,14,0.5395484656270265,0.5947206951904289,0.07768177867613957
47,14.0,17,14,0.5387008307913678,0.5948271982725979,0.07823067785824908
5,18.0,17,14,0.5393604920723607,0.5949739171456879,0.07752025025745661
50,4.0,17,14,-0.5442483429306036,0.5949873909581218,0.08910356970405847
59,59.0,17,14,0.5391305538425598,0.59501923256517,0.08390114015238746
30,48.0,17,14,0.5368441751592318,0.5959915946446872,0.0824571102663769
15,16.0,17,14,0.5365881671965589,0.5961709517956306,0.0781642315809002
27,3.0,17,14,-0.5420811134175798,0.5964605630129192,0.08881099693057347
40,8.0,17,14,0.5361098793926256,0.5969096572403045,0.08322752662578123
44,2.0,17,14,-0.5411866791326506,0.5970764942613875,0.08869886094243491
46,20.0,17,14,-0.5339559415577197,0.5974427968288228,0.07994960435457163
40,2.0,17,14,-0.5382226156865374,0.5978678778514573,0.08689010328821326
25,8.0,17,14,0.5328477439231417,0.598282249190812,0.08058729569372208
19,77.0,17,14,0.5335727729666031,0.59841253428808,0.07754474581790226
11,41.0,17,14,0.5325764732215057,0.5984233283709286,0.07913294907369557
59,60.0,17,14,0.533723773752148,0.5986525817302619,0.08314073980894972
7,77.0,17,14,0.532503652676578,0.5989077740379173,0.08182496850462066
42,16.0,17,14,0.5318469019957954,0.5993072666997183,0.07784065162212729
3,18.0,17,14,0.5329680410705082,0.5995919185977109,0.0765849769131911
58,16.0,17,14,0.531887431068719,0.5999368629928556,0.0768838004877178
27,47.0,17,14,0.530201305749131,0.6000122121477783,0.07926343697612002
12,3.0,17,14,-0.5367440406801678,0.6000285586368062,0.08802059869859469
22,14.0,17,14,0.5285600772030639,0.6012142977656203,0.07844638883950986
19,71.0,17,14,0.528932690036598,0.6014860791065323,0.0772039415980439
42,7.0,17,14,0.5288177699851758,0.6017591632861883,0.08208962923124134
57,58.0,17,14,0.528498753826792,0.6020504819482652,0.082189042826829
47,29.0,17,14,-0.5293440101514939,0.6024543097841939,0.08385504453942222
11,14.0,17,14,0.5265828194887351,0.6024910979256349,0.07886622466979502
3,23.0,17,14,-0.5278032002725614,0.6026295682337575,0.0765770055109609
56,22.0,17,14,0.5278222596784743,0.6027106841752774,0.07646863355267058
36,1.0,17,14,0.5257084368300637,0.603516646382779,0.07717338657841326
30,62.0,17,14,-0.529585982825259,0.6039094984448665,0.08593488415852676
59,23.0,17,14,0.5240253575135525,0.6045690150767403,0.07720599718938015
6,3.0,17,14,-0.5290145928550184,0.605109590622557,0.08677487193197149
10,6.0,17,14,0.5249081378923326,0.6051403556274259,0.08279308189131787
39,3.0,17,14,-0.528464669133178,0.6052548821161623,0.08644639999619956
41,44.0,17,14,-0.5238645799164421,0.6054741778022497,0.08206264185140974
41,41.0,17,14,-0.5234120543000389,0.6055241250268444,0.08155131774574784
52,26.0,17,14,0.524088392997769,0.6059438347450292,0.07543079903140948
0,20.0,17,14,0.5228743482792881,0.6060754202529344,0.07599022283388454
11,54.0,17,14,0.5197245532091691,0.6072223478186001,0.07784991109347023
52,46.0,17,14,0.5199630039883801,0.6075106221237738,0.07648078462938729
59,61.0,17,14,0.5206663053001678,0.6075641850828724,0.08149634647829998
56,3.0,17,14,-0.52451828177406,0.607847259648358,0.08580682128634301
11,9.0,17,14,0.5186192363882324,0.6082222671167017,0.07963711403592244
26,26.0,17,14,0.5173217359140869,0.6088679671248955,0.0783112810247097
56,25.0,17,14,0.5176175668529485,0.6091097795760084,0.07626369106356938
23,28.0,17,14,0.516899745632372,0.609270229629316,0.07700470436258379
0,12.0,17,14,-0.5179674372860148,0.6094251150273913,0.0811808650743493
33,23.0,17,14,0.5163883221444557,0.6095223019616853,0.07747411069313262
34,20.0,17,14,0.5173843552055674,0.6097599583868635,0.07553439075136242
3,29.0,17,14,0.5157983182626703,0.6106603523853007,0.07561590401099202
10,3.0,17,14,-0.5203511095528099,0.6108244305191737,0.08539453625321107
23,29.0,17,14,0.5139282983001742,0.6113192650487784,0.07669166252592344
41,9.0,17,14,0.5132939784457071,0.6116404651858266,0.07777325225712943
13,3.0,17,14,-0.5190779619085685,0.6120074084154543,0.08556306870621548
41,24.0,17,14,0.5130449848899156,0.6127299682480847,0.07512019897109272
22,49.0,17,14,0.5112762294647943,0.6130348854041605,0.07755379464638337
2,5.0,17,14,-0.516305585810175,0.6131199842919242,0.0843353116220203
29,21.0,17,14,0.5104129579769796,0.6141182784019575,0.07545604851101155
13,34.0,17,14,0.5078558970303224,0.6156333909105411,0.07835167203319193
49,17.0,17,14,0.5085697271163554,0.6158139705964214,0.0746805197948631
23,68.0,17,14,0.5072943101403092,0.6158867366844621,0.07607053335083036
33,26.0,17,14,0.5071578762456092,0.6159064670322221,0.07734425961734955
56,75.0,17,14,0.5067623416991545,0.6161639720170793,0.07713041970476489
31,2.0,17,14,-0.5085175167074504,0.6161760784988322,0.08043123420439283
7,7.0,17,14,0.5083738385010528,0.6165573990758042,0.080833076458156
17,5.0,17,14,0.5093069843429179,0.6166089442417478,0.08187940582409044
19,17.0,17,14,0.5067021418958803,0.6171992893926506,0.07438810750509667
17,27.0,17,14,0.5058126992453856,0.6172029449685688,0.07854013896562954
27,29.0,17,14,-0.5052117772579557,0.6173199735593348,0.07589455104794823
22,76.0,17,14,-0.5059899872704974,0.6175072493574101,0.07944156239003186
57,59.0,17,14,0.5058673140386872,0.6176576002387903,0.07954317709612425
29,23.0,17,14,0.5049208965591829,0.6177864832353341,0.0751420683430816
30,61.0,17,14,-0.5090454801652007,0.6178393336293471,0.0830941735191441
25,33.0,17,14,0.504466852401678,0.6178400612651374,0.07580298480233898
48,2.0,17,14,-0.5102379343522333,0.6180873993817735,0.0844100009030025
42,20.0,17,14,0.5053426650387652,0.6184238003860352,0.07396285822017681
28,1.0,17,14,-0.5088580902775156,0.6184806870489534,0.08363618996432291
11,55.0,17,14,0.5028438379469187,0.6188910028003001,0.07606498396478363
27,65.0,17,14,-0.5034420566393487,0.6192737194594615,0.07914780892510861
18,42.0,17,14,0.5021076150522534,0.6195647678294474,0.07526525763230135
22,75.0,17,14,-0.5025249227026191,0.6199163376938925,0.07905349421910876
41,43.0,17,14,-0.5015081546480034,0.6207823401630643,0.07921099168548455
41,42.0,17,14,-0.5010884198827302,0.620986351267317,0.07901534706848201
38,22.0,17,14,0.500581297687188,0.6215302609433158,0.07369268313432535
52,72.0,17,14,-0.4986188838284274,0.6218108062407428,0.07609538348617753
58,28.0,17,14,0.49860207908069015,0.6218212293682845,0.07591641918849434
3,69.0,17,14,0.49838993712779833,0.6219892724665889,0.07558230955643899
50,79.0,17,14,-0.4986610717922268,0.6222054066619698,0.07782411231533445
62,2.0,17,14,0.4979231523982891,0.6223021458544054,0.07615824613554793
